Statistics for ICV ML.  Version 1
Manager: RHEL64 U-2022.12-SP4.9133772 2023/08/28 
Flow=0
SharedRecipe=0
Subflows=
CMEM: 7276.0.0 19956 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7274.0.0 19953 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7272.0.0 19950 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7270.0.0 19947 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7268.0.0 19944 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7266.0.0 19941 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7264.0.0 19938 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7262.0.0 19935 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7258.0.0 19929 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7254.0.0 19923 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7250.0.0 19917 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7246.0.0 19911 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7242.0.0 19905 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7238.0.0 19899 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7236.0.0 19896 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7234.0.0 19893 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7232.0.0 19890 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7230.0.0 19887 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7228.0.0 19884 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7226.0.0 19881 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7212.0.0 19860 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7210.0.0 19857 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7208.0.0 19854 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7206.0.0 19851 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7204.0.0 19848 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7202.0.0 19845 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7200.0.0 19842 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 7198.0.0 19839 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 6797.0.0 19007 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 6414.0.0 17967 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 9519.0.0 24134 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 6802.0.0 19024 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 6419.0.0 17984 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 9527.0.0 24146 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 6812.0.0 19058 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 6429.0.0 18018 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 9523.0.0 24140 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 6807.0.0 19041 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 6424.0.0 18001 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 9531.0.0 24152 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 6817.0.0 19075 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 6434.0.0 18035 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 9537.0.0 24161 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9290.0.0 23550 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9535.0.0 24158 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9495.0.0 24098 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 6822.0.0 19092 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 6439.0.0 18052 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.68 0.00 0.00
CMEM: 9043.0.0 22794 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.90 0.00 0.00
CMEM: 9041.0.0 22791 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.90 0.01 0.00
CMEM: 9039.0.0 22788 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.90 0.00 0.00
CMEM: 8810.0.0 22297 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8788.0.0 22262 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8786.0.0 22259 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8012.0.0 21098 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9511.0.0 24122 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9509.0.0 24119 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9507.0.0 24116 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9505.0.0 24113 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9435.0.0 23938 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9433.0.0 23935 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9431.0.0 23932 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9427.0.0 23926 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9425.0.0 23923 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9423.0.0 23920 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 9003.0.0 22726 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8997.0.0 22717 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8995.0.0 22714 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8798.0.0 22277 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8790.0.0 22265 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8772.0.0 22238 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8770.0.0 22235 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8768.0.0 22232 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.66 0.00 0.00
CMEM: 8766.0.0 22229 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.65 0.00 0.00
CMEM: 8764.0.0 22226 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8762.0.0 22223 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8760.0.0 22220 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8758.0.0 22217 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8756.0.0 22214 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8754.0.0 22211 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8752.0.0 22208 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8750.0.0 22205 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8700.0.0 22130 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8698.0.0 22127 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8696.0.0 22124 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8694.0.0 22121 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8692.0.0 22118 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.01
CMEM: 8690.0.0 22115 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8688.0.0 22112 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8686.0.0 22109 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8684.0.0 22106 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8682.0.0 22103 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8680.0.0 22100 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8678.0.0 22097 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8628.0.0 22022 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8626.0.0 22019 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8624.0.0 22016 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8622.0.0 22013 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8620.0.0 22010 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8618.0.0 22007 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8616.0.0 22004 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8614.0.0 22001 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8612.0.0 21998 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 2532.0.0 6028 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 50.43 0.12 0.10
CMEM: 8610.0.0 21995 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8608.0.0 21992 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8606.0.0 21989 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8556.0.0 21914 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8554.0.0 21911 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8552.0.0 21908 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8550.0.0 21905 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8548.0.0 21902 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8546.0.0 21899 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8544.0.0 21896 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8542.0.0 21893 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8540.0.0 21890 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8538.0.0 21887 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8536.0.0 21884 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8534.0.0 21881 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8484.0.0 21806 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8482.0.0 21803 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8480.0.0 21800 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8478.0.0 21797 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8476.0.0 21794 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8474.0.0 21791 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8472.0.0 21788 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8470.0.0 21785 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8468.0.0 21782 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8466.0.0 21779 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8464.0.0 21776 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8462.0.0 21773 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8422.0.0 21713 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.71 0.00 0.00
CMEM: 8396.0.0 21674 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8394.0.0 21671 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8392.0.0 21668 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8390.0.0 21665 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8388.0.0 21662 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8386.0.0 21659 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 43.74 0.00 0.00
CMEM: 8384.0.0 21656 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8382.0.0 21653 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8380.0.0 21650 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8378.0.0 21647 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8376.0.0 21644 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8374.0.0 21641 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8312.0.0 21548 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8310.0.0 21545 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8308.0.0 21542 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8306.0.0 21539 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8304.0.0 21536 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8302.0.0 21533 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8300.0.0 21530 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8298.0.0 21527 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8296.0.0 21524 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8294.0.0 21521 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8292.0.0 21518 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8290.0.0 21515 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8288.0.0 21512 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8286.0.0 21509 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8284.0.0 21506 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8282.0.0 21503 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
CMEM: 8280.0.0 21500 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 51.66 0.00 0.00
CMEM: 8278.0.0 21497 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 44.74 0.00 0.00
